,時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
693,2022-07-15 14:15:00,80,55,55,40,45,25,35,20,4,Friday,False
694,2022-07-15 14:30:00,90,65,60,40,45,5,25,30,4,Friday,False
695,2022-07-15 14:45:00,85,65,60,40,35,10,30,40,4,Friday,False
696,2022-07-15 15:00:00,75,60,60,40,25,20,35,30,4,Friday,False
697,2022-07-15 15:15:00,75,65,60,35,25,15,20,40,4,Friday,False
698,2022-07-15 15:30:00,75,65,70,35,25,10,30,30,4,Friday,False
699,2022-07-15 15:45:00,70,65,65,30,25,5,40,25,4,Friday,False
700,2022-07-15 16:00:00,70,65,60,30,20,5,20,35,4,Friday,False
701,2022-07-15 16:15:00,70,75,50,30,20,5,30,35,4,Friday,False
702,2022-07-15 16:30:00,70,65,55,30,20,5,20,35,4,Friday,False
703,2022-07-15 16:45:00,70,65,60,30,20,5,25,35,4,Friday,False
704,2022-07-15 17:00:00,70,65,5,30,15,0,30,35,4,Friday,False
705,2022-07-15 17:15:00,70,65,50,30,10,0,40,35,4,Friday,False
706,2022-07-15 17:30:00,70,65,55,30,10,0,25,35,4,Friday,False
707,2022-07-15 17:45:00,70,75,65,30,25,5,15,35,4,Friday,False
708,2022-07-15 18:00:00,80,75,60,30,30,5,20,20,4,Friday,False
709,2022-07-15 18:15:00,95,75,55,30,30,10,25,20,4,Friday,False
710,2022-07-15 18:30:00,80,60,60,30,15,25,30,30,4,Friday,False
711,2022-07-15 18:45:00,80,60,65,30,15,25,20,30,4,Friday,False
712,2022-07-15 19:00:00,70,65,65,30,15,10,25,30,4,Friday,False
713,2022-07-15 19:15:00,90,75,70,25,10,5,20,15,4,Friday,False
714,2022-07-15 19:30:00,80,75,65,25,10,5,20,20,4,Friday,False
715,2022-07-15 19:45:00,70,75,65,25,10,5,0,20,4,Friday,False
716,2022-07-15 20:00:00,70,0,70,25,10,0,0,20,4,Friday,False
717,2022-07-15 20:15:00,0,0,0,25,10,0,0,20,4,Friday,False
718,2022-07-15 20:30:00,0,0,0,30,10,0,0,20,4,Friday,False
719,2022-07-15 20:45:00,0,0,0,0,10,0,0,20,4,Friday,False
720,2022-07-16 09:00:00,160,120,80,40,20,5,0,0,5,Saturday,False
721,2022-07-16 09:15:00,170,120,100,50,20,5,0,0,5,Saturday,False
722,2022-07-16 09:30:00,180,130,100,55,30,25,0,0,5,Saturday,False
723,2022-07-16 09:45:00,160,130,100,55,45,40,0,0,5,Saturday,False
724,2022-07-16 10:00:00,160,120,100,55,45,40,5,15,5,Saturday,False
725,2022-07-16 10:15:00,140,110,100,55,45,35,25,20,5,Saturday,False
726,2022-07-16 10:30:00,140,110,90,50,40,40,30,15,5,Saturday,False
727,2022-07-16 10:45:00,130,100,90,50,35,40,20,15,5,Saturday,False
728,2022-07-16 11:00:00,130,100,70,50,40,40,25,15,5,Saturday,False
729,2022-07-16 11:15:00,130,100,70,45,40,35,30,15,5,Saturday,False
730,2022-07-16 11:30:00,120,100,70,45,40,35,20,20,5,Saturday,False
731,2022-07-16 11:45:00,120,100,80,45,40,30,25,20,5,Saturday,False
732,2022-07-16 12:00:00,120,110,80,45,35,25,30,15,5,Saturday,False
733,2022-07-16 12:15:00,120,110,80,50,35,30,20,30,5,Saturday,False
734,2022-07-16 12:30:00,120,100,70,45,30,30,20,30,5,Saturday,False
735,2022-07-16 12:45:00,110,90,70,45,35,30,35,30,5,Saturday,False
736,2022-07-16 13:00:00,110,90,70,45,35,35,15,25,5,Saturday,False
737,2022-07-16 13:15:00,110,90,70,50,35,35,25,25,5,Saturday,False
738,2022-07-16 13:30:00,130,90,80,50,40,30,35,20,5,Saturday,False
739,2022-07-16 13:45:00,130,90,90,60,40,30,40,20,5,Saturday,False
740,2022-07-16 14:00:00,130,60,80,60,50,30,30,20,5,Saturday,False
741,2022-07-16 14:15:00,130,80,80,60,0,30,35,30,5,Saturday,False
742,2022-07-16 14:30:00,130,90,80,50,0,35,40,35,5,Saturday,False
743,2022-07-16 14:45:00,130,110,80,50,0,40,30,35,5,Saturday,False
744,2022-07-16 15:00:00,145,110,80,50,0,35,35,45,5,Saturday,False
745,2022-07-16 15:15:00,130,100,90,60,0,30,45,30,5,Saturday,False
746,2022-07-16 15:30:00,120,90,90,50,0,30,30,30,5,Saturday,False
747,2022-07-16 15:45:00,110,90,90,50,0,25,40,30,5,Saturday,False
748,2022-07-16 16:00:00,110,90,90,45,30,20,45,30,5,Saturday,False
749,2022-07-16 16:15:00,110,90,80,40,35,25,30,45,5,Saturday,False
750,2022-07-16 16:30:00,110,90,80,40,40,25,15,45,5,Saturday,False
751,2022-07-16 16:45:00,110,90,80,40,40,25,20,20,5,Saturday,False
752,2022-07-16 17:00:00,110,90,90,35,40,15,30,20,5,Saturday,False
753,2022-07-16 17:15:00,110,90,90,35,35,15,40,30,5,Saturday,False
754,2022-07-16 17:30:00,100,90,80,50,35,25,20,20,5,Saturday,False
755,2022-07-16 17:45:00,100,90,75,50,35,25,30,30,5,Saturday,False
756,2022-07-16 18:00:00,100,80,75,35,35,25,20,30,5,Saturday,False
757,2022-07-16 18:15:00,100,80,75,35,35,20,25,30,5,Saturday,False
758,2022-07-16 18:30:00,110,70,75,30,30,25,20,30,5,Saturday,False
759,2022-07-16 18:45:00,110,70,75,30,25,20,15,15,5,Saturday,False
760,2022-07-16 19:00:00,110,65,75,30,20,20,25,20,5,Saturday,False
761,2022-07-16 19:15:00,110,80,80,30,20,15,15,30,5,Saturday,False
762,2022-07-16 19:30:00,0,90,90,30,10,15,25,20,5,Saturday,False
763,2022-07-16 19:45:00,0,85,80,30,10,15,0,20,5,Saturday,False
764,2022-07-16 20:00:00,0,0,0,30,15,10,0,20,5,Saturday,False
765,2022-07-16 20:15:00,0,0,0,30,10,15,0,15,5,Saturday,False
766,2022-07-16 20:30:00,0,0,0,25,10,5,0,15,5,Saturday,False
767,2022-07-16 20:45:00,0,0,0,25,5,5,0,20,5,Saturday,False
768,2022-07-17 09:00:00,190,160,5,55,25,5,0,0,6,Sunday,False
769,2022-07-17 09:15:00,190,160,120,65,30,10,0,0,6,Sunday,False
770,2022-07-17 09:30:00,200,180,120,75,55,25,0,0,6,Sunday,False
771,2022-07-17 09:45:00,200,180,120,75,55,40,0,0,6,Sunday,False
772,2022-07-17 10:00:00,200,180,120,0,60,45,15,5,6,Sunday,False
773,2022-07-17 10:15:00,200,130,130,0,60,50,25,35,6,Sunday,False
774,2022-07-17 10:30:00,180,130,140,0,70,60,30,35,6,Sunday,False
775,2022-07-17 10:45:00,180,120,140,0,70,60,40,40,6,Sunday,False
776,2022-07-17 11:00:00,180,120,150,0,80,60,20,55,6,Sunday,False
777,2022-07-17 11:15:00,180,120,150,0,80,50,35,40,6,Sunday,False
778,2022-07-17 11:30:00,180,120,150,15,70,60,40,40,6,Sunday,False
779,2022-07-17 11:45:00,180,120,150,70,60,60,25,40,6,Sunday,False
780,2022-07-17 12:00:00,180,130,110,80,60,50,35,30,6,Sunday,False
781,2022-07-17 12:15:00,180,140,100,85,50,50,40,30,6,Sunday,False
782,2022-07-17 12:30:00,170,150,100,85,50,35,25,45,6,Sunday,False
783,2022-07-17 12:45:00,160,130,100,85,0,40,35,45,6,Sunday,False
784,2022-07-17 13:00:00,150,130,110,90,55,50,50,30,6,Sunday,False
785,2022-07-17 13:15:00,160,130,100,95,55,50,45,30,6,Sunday,False
786,2022-07-17 13:30:00,160,130,100,90,55,50,40,35,6,Sunday,False
787,2022-07-17 13:45:00,160,130,100,90,55,50,20,35,6,Sunday,False
788,2022-07-17 14:00:00,160,140,100,90,65,60,30,35,6,Sunday,False
789,2022-07-17 14:15:00,150,140,100,90,65,60,45,35,6,Sunday,False
790,2022-07-17 14:30:00,140,140,100,90,65,60,45,45,6,Sunday,False
791,2022-07-17 14:45:00,140,140,80,90,60,45,45,40,6,Sunday,False
792,2022-07-17 15:00:00,140,140,90,85,55,50,35,40,6,Sunday,False
793,2022-07-17 15:15:00,150,130,110,85,45,50,45,50,6,Sunday,False
794,2022-07-17 15:30:00,150,120,120,85,55,55,50,45,6,Sunday,False
795,2022-07-17 15:45:00,160,120,110,85,55,50,40,45,6,Sunday,False
796,2022-07-17 16:00:00,160,120,110,85,60,50,45,40,6,Sunday,False
797,2022-07-17 16:15:00,160,130,110,85,50,40,40,35,6,Sunday,False
798,2022-07-17 16:30:00,160,130,110,85,55,45,40,45,6,Sunday,False
799,2022-07-17 16:45:00,160,130,120,85,55,45,40,35,6,Sunday,False
800,2022-07-17 17:00:00,160,120,120,80,55,45,40,50,6,Sunday,False
801,2022-07-17 17:15:00,160,120,110,80,55,45,40,50,6,Sunday,False
802,2022-07-17 17:30:00,165,120,100,80,55,45,40,45,6,Sunday,False
803,2022-07-17 17:45:00,165,120,100,80,55,45,30,50,6,Sunday,False
804,2022-07-17 18:00:00,170,120,100,80,50,60,20,35,6,Sunday,False
805,2022-07-17 18:15:00,170,110,90,80,50,60,35,30,6,Sunday,False
806,2022-07-17 18:30:00,160,100,90,70,50,55,40,30,6,Sunday,False
807,2022-07-17 18:45:00,0,90,90,70,50,55,40,30,6,Sunday,False
808,2022-07-17 19:00:00,0,95,100,70,40,40,15,45,6,Sunday,False
809,2022-07-17 19:15:00,0,95,110,70,40,35,30,35,6,Sunday,False
810,2022-07-17 19:30:00,0,0,0,70,40,40,20,30,6,Sunday,False
811,2022-07-17 19:45:00,0,0,0,70,40,40,0,30,6,Sunday,False
812,2022-07-17 20:00:00,0,0,0,0,40,45,0,45,6,Sunday,False
813,2022-07-17 20:15:00,0,0,0,0,40,45,0,35,6,Sunday,False
814,2022-07-17 20:30:00,0,0,0,0,0,0,0,30,6,Sunday,False
815,2022-07-17 20:45:00,0,0,0,0,0,0,0,0,6,Sunday,False
816,2022-07-18 09:00:00,160,140,130,0,25,0,0,0,0,Monday,True
817,2022-07-18 09:15:00,170,140,140,55,30,0,0,0,0,Monday,True
818,2022-07-18 09:30:00,160,120,120,50,30,25,0,0,0,Monday,True
819,2022-07-18 09:45:00,150,110,110,50,40,30,0,0,0,Monday,True
820,2022-07-18 10:00:00,100,110,100,45,40,35,15,5,0,Monday,True
821,2022-07-18 10:15:00,100,90,100,45,40,35,20,20,0,Monday,True
822,2022-07-18 10:30:00,90,65,50,45,35,35,30,20,0,Monday,True
823,2022-07-18 10:45:00,85,65,40,45,35,30,20,20,0,Monday,True
824,2022-07-18 11:00:00,85,60,40,45,35,30,20,20,0,Monday,True
825,2022-07-18 11:15:00,85,50,40,45,30,25,30,15,0,Monday,True
826,2022-07-18 11:30:00,85,50,45,45,30,20,15,15,0,Monday,True
827,2022-07-18 11:45:00,75,55,55,40,25,20,25,15,0,Monday,True
828,2022-07-18 12:00:00,65,55,60,35,25,20,30,20,0,Monday,True
829,2022-07-18 12:15:00,65,55,60,35,25,25,15,15,0,Monday,True
830,2022-07-18 12:30:00,70,55,55,40,20,25,25,15,0,Monday,True
831,2022-07-18 12:45:00,80,55,50,45,20,25,15,15,0,Monday,True
832,2022-07-18 13:00:00,70,55,50,40,20,25,20,25,0,Monday,True
833,2022-07-18 13:15:00,70,55,50,35,20,25,25,15,0,Monday,True
834,2022-07-18 13:30:00,65,60,40,30,20,25,15,15,0,Monday,True
835,2022-07-18 13:45:00,65,60,40,30,20,25,20,20,0,Monday,True
836,2022-07-18 14:00:00,70,60,40,30,25,25,25,20,0,Monday,True
837,2022-07-18 14:15:00,70,60,50,30,20,25,30,20,0,Monday,True
838,2022-07-18 14:30:00,70,60,50,30,30,25,20,20,0,Monday,True
839,2022-07-18 14:45:00,70,55,50,30,30,25,30,20,0,Monday,True
840,2022-07-18 15:00:00,70,60,50,35,25,30,15,20,0,Monday,True
841,2022-07-18 15:15:00,70,55,50,30,25,20,20,20,0,Monday,True
842,2022-07-18 15:30:00,60,45,50,30,15,15,30,30,0,Monday,True
843,2022-07-18 15:45:00,60,45,50,30,15,15,20,30,0,Monday,True
844,2022-07-18 16:00:00,60,55,45,30,15,15,20,15,0,Monday,True
845,2022-07-18 16:15:00,70,55,50,30,15,20,30,15,0,Monday,True
846,2022-07-18 16:30:00,65,55,45,30,15,20,20,25,0,Monday,True
847,2022-07-18 16:45:00,65,55,45,30,20,20,20,20,0,Monday,True
848,2022-07-18 17:00:00,60,55,40,20,15,20,30,20,0,Monday,True
849,2022-07-18 17:15:00,65,45,45,25,10,20,20,20,0,Monday,True
850,2022-07-18 17:30:00,65,50,40,20,5,20,25,15,0,Monday,True
851,2022-07-18 17:45:00,60,60,50,20,5,15,20,25,0,Monday,True
852,2022-07-18 18:00:00,60,50,50,20,10,15,20,15,0,Monday,True
853,2022-07-18 18:15:00,65,50,45,15,15,15,25,15,0,Monday,True
854,2022-07-18 18:30:00,65,50,45,20,10,15,30,15,0,Monday,True
855,2022-07-18 18:45:00,65,40,40,20,10,20,20,15,0,Monday,True
856,2022-07-18 19:00:00,60,40,35,20,5,15,25,15,0,Monday,True
857,2022-07-18 19:15:00,50,40,35,20,5,5,15,20,0,Monday,True
858,2022-07-18 19:30:00,50,45,40,20,5,5,20,20,0,Monday,True
859,2022-07-18 19:45:00,55,45,45,10,5,5,0,20,0,Monday,True
860,2022-07-18 20:00:00,55,40,45,10,5,10,0,20,0,Monday,True
861,2022-07-18 20:15:00,45,40,45,15,5,10,0,15,0,Monday,True
862,2022-07-18 20:30:00,0,30,0,15,10,5,0,15,0,Monday,True
863,2022-07-18 20:45:00,0,0,0,15,5,5,0,15,0,Monday,True
864,2022-07-19 09:00:00,75,55,60,35,15,5,0,0,1,Tuesday,False
865,2022-07-19 09:15:00,90,70,55,35,10,5,0,0,1,Tuesday,False
866,2022-07-19 09:30:00,80,70,50,35,5,15,0,0,1,Tuesday,False
867,2022-07-19 09:45:00,75,60,50,30,5,15,0,0,1,Tuesday,False
868,2022-07-19 10:00:00,70,50,45,30,15,20,5,15,1,Tuesday,False
869,2022-07-19 10:15:00,60,45,40,30,20,20,20,15,1,Tuesday,False
870,2022-07-19 10:30:00,60,40,45,35,15,15,30,15,1,Tuesday,False
871,2022-07-19 10:45:00,55,40,45,40,15,25,20,15,1,Tuesday,False
872,2022-07-19 11:00:00,50,35,40,35,15,20,20,20,1,Tuesday,False
873,2022-07-19 11:15:00,45,30,40,30,15,25,30,20,1,Tuesday,False
874,2022-07-19 11:30:00,45,40,45,0,10,25,15,15,1,Tuesday,False
875,2022-07-19 11:45:00,40,45,40,0,5,20,25,20,1,Tuesday,False
876,2022-07-19 12:00:00,55,40,50,0,5,20,30,20,1,Tuesday,False
877,2022-07-19 12:15:00,55,40,45,0,5,20,20,20,1,Tuesday,False
878,2022-07-19 12:30:00,50,40,45,5,5,20,25,20,1,Tuesday,False
879,2022-07-19 12:45:00,35,40,40,30,5,15,30,20,1,Tuesday,False
880,2022-07-19 13:00:00,45,60,35,25,15,5,25,20,1,Tuesday,False
881,2022-07-19 13:15:00,45,60,35,20,15,5,30,20,1,Tuesday,False
882,2022-07-19 13:30:00,45,0,35,25,15,10,30,20,1,Tuesday,False
883,2022-07-19 13:45:00,45,0,35,25,5,10,20,15,1,Tuesday,False
884,2022-07-19 14:00:00,45,0,40,25,5,10,25,15,1,Tuesday,False
885,2022-07-19 14:15:00,45,0,40,35,20,10,15,15,1,Tuesday,False
886,2022-07-19 14:30:00,45,0,40,35,30,5,20,25,1,Tuesday,False
887,2022-07-19 14:45:00,45,0,40,40,30,5,20,30,1,Tuesday,False
888,2022-07-19 15:00:00,50,0,35,35,15,10,30,30,1,Tuesday,False
889,2022-07-19 15:15:00,45,0,40,35,10,5,25,20,1,Tuesday,False
890,2022-07-19 15:30:00,35,0,40,25,5,5,30,20,1,Tuesday,False
891,2022-07-19 15:45:00,35,0,30,25,5,10,20,20,1,Tuesday,False
892,2022-07-19 16:00:00,45,15,30,20,5,5,20,20,1,Tuesday,False
893,2022-07-19 16:15:00,45,50,30,15,10,5,30,15,1,Tuesday,False
894,2022-07-19 16:30:00,35,45,40,15,15,5,15,25,1,Tuesday,False
895,2022-07-19 16:45:00,35,45,35,20,20,5,25,15,1,Tuesday,False
896,2022-07-19 17:00:00,35,45,30,20,10,5,30,15,1,Tuesday,False
897,2022-07-19 17:15:00,50,40,30,20,5,5,15,15,1,Tuesday,False
898,2022-07-19 17:30:00,45,40,30,10,5,5,25,15,1,Tuesday,False
899,2022-07-19 17:45:00,40,40,35,10,5,15,30,20,1,Tuesday,False
900,2022-07-19 18:00:00,40,40,35,15,20,15,15,20,1,Tuesday,False
901,2022-07-19 18:15:00,40,40,35,15,20,10,25,20,1,Tuesday,False
902,2022-07-19 18:30:00,35,40,35,15,20,10,15,20,1,Tuesday,False
903,2022-07-19 18:45:00,35,40,30,15,15,10,15,15,1,Tuesday,False
904,2022-07-19 19:00:00,40,30,25,10,15,5,25,15,1,Tuesday,False
905,2022-07-19 19:15:00,35,30,25,10,5,5,30,15,1,Tuesday,False
906,2022-07-19 19:30:00,35,35,25,10,5,5,15,20,1,Tuesday,False
907,2022-07-19 19:45:00,35,40,40,10,5,5,0,15,1,Tuesday,False
908,2022-07-19 20:00:00,45,40,40,10,5,5,0,20,1,Tuesday,False
909,2022-07-19 20:15:00,40,40,45,10,5,5,0,15,1,Tuesday,False
910,2022-07-19 20:30:00,30,0,40,10,5,5,0,15,1,Tuesday,False
911,2022-07-19 20:45:00,0,0,0,5,5,5,0,20,1,Tuesday,False
912,2022-07-20 09:00:00,70,5,45,25,5,5,0,0,2,Wednesday,False
913,2022-07-20 09:15:00,70,0,45,30,5,5,0,0,2,Wednesday,False
914,2022-07-20 09:30:00,70,0,40,25,5,5,0,0,2,Wednesday,False
915,2022-07-20 09:45:00,60,45,45,30,5,5,0,0,2,Wednesday,False
916,2022-07-20 10:00:00,50,45,45,25,10,10,5,15,2,Wednesday,False
917,2022-07-20 10:15:00,45,45,35,25,10,15,20,15,2,Wednesday,False
918,2022-07-20 10:30:00,40,30,35,25,10,15,30,15,2,Wednesday,False
919,2022-07-20 10:45:00,45,30,35,25,5,15,20,15,2,Wednesday,False
920,2022-07-20 11:00:00,45,25,35,20,5,15,20,15,2,Wednesday,False
921,2022-07-20 11:15:00,40,25,30,15,5,15,30,20,2,Wednesday,False
922,2022-07-20 11:30:00,30,40,30,10,5,15,15,20,2,Wednesday,False
923,2022-07-20 11:45:00,30,40,35,10,5,10,25,20,2,Wednesday,False
924,2022-07-20 12:00:00,30,25,35,10,5,5,30,20,2,Wednesday,False
925,2022-07-20 12:15:00,40,30,35,10,5,5,15,20,2,Wednesday,False
926,2022-07-20 12:30:00,40,35,35,15,5,5,25,15,2,Wednesday,False
927,2022-07-20 12:45:00,35,35,35,15,5,5,30,20,2,Wednesday,False
928,2022-07-20 13:00:00,30,40,40,15,5,5,15,15,2,Wednesday,False
929,2022-07-20 13:15:00,30,40,40,10,5,5,25,15,2,Wednesday,False
930,2022-07-20 13:30:00,40,35,55,10,5,5,30,20,2,Wednesday,False
931,2022-07-20 13:45:00,35,30,30,10,15,5,20,15,2,Wednesday,False
932,2022-07-20 14:00:00,35,30,20,10,10,5,25,15,2,Wednesday,False
933,2022-07-20 14:15:00,35,30,20,10,10,20,15,15,2,Wednesday,False
934,2022-07-20 14:30:00,45,40,35,20,5,10,20,15,2,Wednesday,False
935,2022-07-20 14:45:00,45,40,35,15,5,10,30,15,2,Wednesday,False
936,2022-07-20 15:00:00,40,40,30,15,5,10,15,15,2,Wednesday,False
937,2022-07-20 15:15:00,30,30,30,5,15,5,20,20,2,Wednesday,False
938,2022-07-20 15:30:00,30,30,20,5,20,5,30,20,2,Wednesday,False
939,2022-07-20 15:45:00,25,30,20,5,20,5,15,20,2,Wednesday,False
940,2022-07-20 16:00:00,20,30,25,10,20,5,20,20,2,Wednesday,False
941,2022-07-20 16:15:00,20,30,20,5,15,5,30,20,2,Wednesday,False
942,2022-07-20 16:30:00,35,40,30,5,15,5,20,20,2,Wednesday,False
943,2022-07-20 16:45:00,35,30,30,5,15,5,20,20,2,Wednesday,False
944,2022-07-20 17:00:00,30,25,25,10,10,5,30,20,2,Wednesday,False
945,2022-07-20 17:15:00,45,35,30,5,10,5,15,15,2,Wednesday,False
946,2022-07-20 17:30:00,45,40,30,5,5,5,25,15,2,Wednesday,False
947,2022-07-20 17:45:00,40,40,30,10,15,5,30,15,2,Wednesday,False
948,2022-07-20 18:00:00,40,40,25,10,15,5,15,20,2,Wednesday,False
949,2022-07-20 18:15:00,35,30,30,10,20,5,25,15,2,Wednesday,False
950,2022-07-20 18:30:00,35,25,25,10,20,10,30,15,2,Wednesday,False
951,2022-07-20 18:45:00,35,30,25,10,20,10,20,15,2,Wednesday,False
952,2022-07-20 19:00:00,35,30,25,5,20,5,25,20,2,Wednesday,False
953,2022-07-20 19:15:00,35,30,25,5,20,5,30,15,2,Wednesday,False
954,2022-07-20 19:30:00,40,25,25,5,20,5,20,20,2,Wednesday,False
955,2022-07-20 19:45:00,40,35,30,5,20,5,0,15,2,Wednesday,False
956,2022-07-20 20:00:00,40,35,45,10,10,5,0,15,2,Wednesday,False
957,2022-07-20 20:15:00,35,30,45,10,5,5,0,15,2,Wednesday,False
958,2022-07-20 20:30:00,35,30,30,10,5,5,0,15,2,Wednesday,False
959,2022-07-20 20:45:00,0,0,0,10,5,5,0,15,2,Wednesday,False
960,2022-07-21 09:00:00,110,100,5,55,25,10,0,0,3,Thursday,False
961,2022-07-21 09:15:00,110,100,80,60,25,5,0,0,3,Thursday,False
962,2022-07-21 09:30:00,110,100,80,45,35,30,0,0,3,Thursday,False
963,2022-07-21 09:45:00,100,90,80,45,35,40,0,0,3,Thursday,False
964,2022-07-21 10:00:00,110,90,90,40,40,35,30,5,3,Thursday,False
965,2022-07-21 10:15:00,100,80,90,40,40,30,20,5,3,Thursday,False
966,2022-07-21 10:30:00,90,80,80,40,40,30,30,20,3,Thursday,False
967,2022-07-21 10:45:00,85,70,90,0,35,30,30,25,3,Thursday,False
968,2022-07-21 11:00:00,80,60,60,0,35,30,20,20,3,Thursday,False
969,2022-07-21 11:15:00,80,50,50,0,40,30,30,20,3,Thursday,False
970,2022-07-21 11:30:00,70,60,35,0,40,30,15,15,3,Thursday,False
971,2022-07-21 11:45:00,60,60,40,0,35,30,25,15,3,Thursday,False
972,2022-07-21 12:00:00,70,60,45,0,35,20,30,20,3,Thursday,False
973,2022-07-21 12:15:00,80,60,50,20,35,20,20,30,3,Thursday,False
974,2022-07-21 12:30:00,80,60,50,35,35,15,25,15,3,Thursday,False
975,2022-07-21 12:45:00,70,60,40,40,25,25,15,15,3,Thursday,False
976,2022-07-21 13:00:00,70,70,45,50,25,35,25,30,3,Thursday,False
977,2022-07-21 13:15:00,60,75,50,40,25,30,25,20,3,Thursday,False
978,2022-07-21 13:30:00,50,70,55,40,25,20,15,20,3,Thursday,False
979,2022-07-21 13:45:00,50,70,50,30,25,20,20,20,3,Thursday,False
980,2022-07-21 14:00:00,60,55,50,30,35,15,25,20,3,Thursday,False
981,2022-07-21 14:15:00,70,55,35,30,35,20,20,20,3,Thursday,False
982,2022-07-21 14:30:00,75,60,40,40,35,20,20,20,3,Thursday,False
983,2022-07-21 14:45:00,75,60,45,40,35,20,30,20,3,Thursday,False
984,2022-07-21 15:00:00,70,65,50,40,30,20,20,25,3,Thursday,False
985,2022-07-21 15:15:00,60,65,50,35,30,25,20,20,3,Thursday,False
986,2022-07-21 15:30:00,60,65,50,35,20,25,25,25,3,Thursday,False
987,2022-07-21 15:45:00,60,50,40,35,15,25,20,20,3,Thursday,False
988,2022-07-21 16:00:00,60,50,35,35,15,15,20,15,3,Thursday,False
989,2022-07-21 16:15:00,70,50,40,35,20,15,30,15,3,Thursday,False
990,2022-07-21 16:30:00,70,50,45,35,20,20,15,30,3,Thursday,False
991,2022-07-21 16:45:00,70,60,45,25,20,20,25,20,3,Thursday,False
992,2022-07-21 17:00:00,70,70,40,20,15,15,30,20,3,Thursday,False
993,2022-07-21 17:15:00,70,70,45,35,15,15,15,15,3,Thursday,False
994,2022-07-21 17:30:00,70,65,40,30,10,15,25,20,3,Thursday,False
995,2022-07-21 17:45:00,65,65,45,30,20,30,15,35,3,Thursday,False
996,2022-07-21 18:00:00,65,65,50,35,25,20,25,30,3,Thursday,False
997,2022-07-21 18:15:00,65,65,55,40,20,15,25,30,3,Thursday,False
998,2022-07-21 18:30:00,70,65,45,40,15,15,30,30,3,Thursday,False
999,2022-07-21 18:45:00,75,65,40,45,10,15,20,15,3,Thursday,False
1000,2022-07-21 19:00:00,75,65,40,30,5,15,30,15,3,Thursday,False
1001,2022-07-21 19:15:00,75,65,40,25,10,15,30,15,3,Thursday,False
1002,2022-07-21 19:30:00,70,65,50,20,15,10,15,15,3,Thursday,False
1003,2022-07-21 19:45:00,65,65,50,25,10,10,0,20,3,Thursday,False
1004,2022-07-21 20:00:00,65,0,55,25,5,10,0,25,3,Thursday,False
1005,2022-07-21 20:15:00,0,0,0,30,5,10,0,15,3,Thursday,False
1006,2022-07-21 20:30:00,0,0,0,30,5,5,0,15,3,Thursday,False
1007,2022-07-21 20:45:00,0,0,0,0,5,5,0,20,3,Thursday,False
1008,2022-07-22 09:00:00,150,120,90,40,20,5,0,0,4,Friday,False
1009,2022-07-22 09:15:00,130,130,90,50,20,5,0,0,4,Friday,False
1010,2022-07-22 09:30:00,140,110,80,50,25,10,0,0,4,Friday,False
1011,2022-07-22 09:45:00,120,90,80,45,35,30,0,0,4,Friday,False
1012,2022-07-22 10:00:00,120,90,90,50,40,25,5,30,4,Friday,False
1013,2022-07-22 10:15:00,110,90,90,50,40,25,20,35,4,Friday,False
1014,2022-07-22 10:30:00,100,90,75,45,40,30,25,30,4,Friday,False
1015,2022-07-22 10:45:00,90,90,70,40,35,25,15,20,4,Friday,False
1016,2022-07-22 11:00:00,100,85,65,40,35,30,25,20,4,Friday,False
1017,2022-07-22 11:15:00,110,85,55,35,35,30,30,25,4,Friday,False
1018,2022-07-22 11:30:00,110,75,60,35,35,30,15,30,4,Friday,False
1019,2022-07-22 11:45:00,110,75,55,40,35,30,25,20,4,Friday,False
1020,2022-07-22 12:00:00,100,75,60,40,30,25,30,25,4,Friday,False
1021,2022-07-22 12:15:00,120,75,70,45,30,25,15,30,4,Friday,False
1022,2022-07-22 12:30:00,120,70,70,45,25,30,20,20,4,Friday,False
1023,2022-07-22 12:45:00,120,60,75,40,30,30,30,20,4,Friday,False
1024,2022-07-22 13:00:00,110,60,50,35,30,25,20,35,4,Friday,False
1025,2022-07-22 13:15:00,90,60,40,30,35,25,25,35,4,Friday,False
1026,2022-07-22 13:30:00,90,80,45,30,30,25,25,30,4,Friday,False
1027,2022-07-22 13:45:00,80,80,45,30,30,25,20,30,4,Friday,False
1028,2022-07-22 14:00:00,80,80,55,30,30,25,15,30,4,Friday,False
1029,2022-07-22 14:15:00,85,80,50,30,25,25,15,30,4,Friday,False
1030,2022-07-22 14:30:00,90,90,65,30,35,30,40,35,4,Friday,False
1031,2022-07-22 14:45:00,100,90,65,30,30,30,40,30,4,Friday,False
1032,2022-07-22 15:00:00,90,90,55,30,30,25,40,35,4,Friday,False
1033,2022-07-22 15:15:00,80,90,55,30,30,20,20,35,4,Friday,False
1034,2022-07-22 15:30:00,80,60,60,30,30,20,30,35,4,Friday,False
1035,2022-07-22 15:45:00,80,50,60,25,20,0,30,30,4,Friday,False
1036,2022-07-22 16:00:00,75,70,60,20,20,0,25,20,4,Friday,False
1037,2022-07-22 16:15:00,60,70,60,25,25,0,30,20,4,Friday,False
1038,2022-07-22 16:30:00,70,75,40,30,25,0,35,30,4,Friday,False
1039,2022-07-22 16:45:00,90,80,45,30,20,0,25,35,4,Friday,False
