,時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
768,2022-08-17 09:00:00,140,100,120,65,5,20,0,0,2,Wednesday,False
769,2022-08-17 09:15:00,130,100,130,65,25,25,0,0,2,Wednesday,False
770,2022-08-17 09:30:00,120,100,110,65,50,25,0,0,2,Wednesday,False
771,2022-08-17 09:45:00,110,95,80,65,50,40,0,0,2,Wednesday,False
772,2022-08-17 10:00:00,105,95,90,60,45,40,15,15,2,Wednesday,False
773,2022-08-17 10:15:00,105,110,80,60,45,40,20,20,2,Wednesday,False
774,2022-08-17 10:30:00,90,105,75,50,40,35,25,20,2,Wednesday,False
775,2022-08-17 10:45:00,85,85,60,45,40,35,25,20,2,Wednesday,False
776,2022-08-17 11:00:00,90,65,60,45,45,40,25,20,2,Wednesday,False
777,2022-08-17 11:15:00,90,60,70,45,50,35,15,15,2,Wednesday,False
778,2022-08-17 11:30:00,90,60,70,50,45,30,15,15,2,Wednesday,False
779,2022-08-17 11:45:00,85,65,65,50,40,25,20,15,2,Wednesday,False
780,2022-08-17 12:00:00,85,65,65,45,35,30,20,15,2,Wednesday,False
781,2022-08-17 12:15:00,75,65,55,45,40,30,20,15,2,Wednesday,False
782,2022-08-17 12:30:00,75,65,50,45,40,25,25,15,2,Wednesday,False
783,2022-08-17 12:45:00,75,60,50,50,35,30,15,15,2,Wednesday,False
784,2022-08-17 13:00:00,75,60,50,45,35,30,15,20,2,Wednesday,False
785,2022-08-17 13:15:00,75,60,55,45,30,30,15,20,2,Wednesday,False
786,2022-08-17 13:30:00,80,60,55,40,30,25,20,20,2,Wednesday,False
787,2022-08-17 13:45:00,75,65,55,40,30,30,25,20,2,Wednesday,False
788,2022-08-17 14:00:00,75,65,55,40,30,25,25,25,2,Wednesday,False
789,2022-08-17 14:15:00,75,65,60,40,30,25,15,20,2,Wednesday,False
790,2022-08-17 14:30:00,80,70,60,40,40,30,15,20,2,Wednesday,False
791,2022-08-17 14:45:00,80,75,65,35,40,30,15,35,2,Wednesday,False
792,2022-08-17 15:00:00,75,75,65,35,40,35,20,30,2,Wednesday,False
793,2022-08-17 15:15:00,75,75,70,40,35,30,25,25,2,Wednesday,False
794,2022-08-17 15:30:00,75,70,70,45,35,30,15,30,2,Wednesday,False
795,2022-08-17 15:45:00,75,70,70,45,35,25,15,30,2,Wednesday,False
796,2022-08-17 16:00:00,75,70,65,40,30,30,15,30,2,Wednesday,False
797,2022-08-17 16:15:00,75,70,65,30,25,30,25,20,2,Wednesday,False
798,2022-08-17 16:30:00,75,60,65,30,30,25,25,35,2,Wednesday,False
799,2022-08-17 16:45:00,75,60,65,35,35,25,15,20,2,Wednesday,False
800,2022-08-17 17:00:00,75,0,60,35,25,20,30,30,2,Wednesday,False
801,2022-08-17 17:15:00,85,0,60,40,25,10,20,20,2,Wednesday,False
802,2022-08-17 17:30:00,85,0,60,40,15,20,20,30,2,Wednesday,False
803,2022-08-17 17:45:00,85,0,75,35,20,25,25,20,2,Wednesday,False
804,2022-08-17 18:00:00,90,0,75,40,35,25,15,30,2,Wednesday,False
805,2022-08-17 18:15:00,90,0,75,40,35,35,20,30,2,Wednesday,False
806,2022-08-17 18:30:00,90,0,75,35,30,30,20,15,2,Wednesday,False
807,2022-08-17 18:45:00,90,0,75,40,30,30,25,15,2,Wednesday,False
808,2022-08-17 19:00:00,85,0,80,40,25,30,25,15,2,Wednesday,False
809,2022-08-17 19:15:00,80,0,80,35,20,25,15,20,2,Wednesday,False
810,2022-08-17 19:30:00,80,0,90,30,20,25,15,20,2,Wednesday,False
811,2022-08-17 19:45:00,70,0,65,30,20,25,20,20,2,Wednesday,False
812,2022-08-17 20:00:00,0,0,60,30,10,20,0,20,2,Wednesday,False
813,2022-08-17 20:15:00,0,0,0,30,10,20,0,15,2,Wednesday,False
814,2022-08-17 20:30:00,0,0,0,30,5,15,0,15,2,Wednesday,False
815,2022-08-17 20:45:00,0,0,0,20,5,5,0,20,2,Wednesday,False
816,2022-08-18 09:00:00,130,100,5,50,30,5,0,0,3,Thursday,False
817,2022-08-18 09:15:00,130,100,110,55,35,0,0,0,3,Thursday,False
818,2022-08-18 09:30:00,110,110,120,60,45,0,0,0,3,Thursday,False
819,2022-08-18 09:45:00,110,100,110,55,50,0,0,0,3,Thursday,False
820,2022-08-18 10:00:00,110,90,110,65,45,0,5,15,3,Thursday,False
821,2022-08-18 10:15:00,110,80,100,70,45,0,20,20,3,Thursday,False
822,2022-08-18 10:30:00,100,80,90,65,45,0,20,35,3,Thursday,False
823,2022-08-18 10:45:00,85,80,90,60,40,0,20,30,3,Thursday,False
824,2022-08-18 11:00:00,80,80,75,60,40,0,25,30,3,Thursday,False
825,2022-08-18 11:15:00,80,80,80,55,40,0,20,30,3,Thursday,False
826,2022-08-18 11:30:00,85,80,75,55,40,0,20,30,3,Thursday,False
827,2022-08-18 11:45:00,85,70,75,50,35,5,20,30,3,Thursday,False
828,2022-08-18 12:00:00,95,70,75,50,35,40,20,15,3,Thursday,False
829,2022-08-18 12:15:00,100,60,75,45,35,45,25,15,3,Thursday,False
830,2022-08-18 12:30:00,100,70,60,50,40,35,15,15,3,Thursday,False
831,2022-08-18 12:45:00,100,80,55,50,45,45,15,20,3,Thursday,False
832,2022-08-18 13:00:00,85,80,65,45,45,35,15,20,3,Thursday,False
833,2022-08-18 13:15:00,85,75,75,45,40,35,20,35,3,Thursday,False
834,2022-08-18 13:30:00,80,75,70,55,40,40,20,20,3,Thursday,False
835,2022-08-18 13:45:00,80,70,65,55,40,40,25,30,3,Thursday,False
836,2022-08-18 14:00:00,90,70,65,40,35,45,25,20,3,Thursday,False
837,2022-08-18 14:15:00,95,70,65,40,50,45,10,25,3,Thursday,False
838,2022-08-18 14:30:00,95,75,65,40,50,40,30,30,3,Thursday,False
839,2022-08-18 14:45:00,90,75,65,45,40,40,20,25,3,Thursday,False
840,2022-08-18 15:00:00,85,75,60,45,35,45,20,30,3,Thursday,False
841,2022-08-18 15:15:00,80,75,65,45,40,40,25,30,3,Thursday,False
842,2022-08-18 15:30:00,80,75,65,40,40,35,30,30,3,Thursday,False
843,2022-08-18 15:45:00,90,65,65,40,35,40,20,20,3,Thursday,False
844,2022-08-18 16:00:00,90,65,70,40,25,35,15,20,3,Thursday,False
845,2022-08-18 16:15:00,75,65,65,35,25,35,20,20,3,Thursday,False
846,2022-08-18 16:30:00,75,65,65,35,35,35,25,30,3,Thursday,False
847,2022-08-18 16:45:00,85,95,65,40,25,35,15,30,3,Thursday,False
848,2022-08-18 17:00:00,80,95,70,40,20,40,35,25,3,Thursday,False
849,2022-08-18 17:15:00,80,80,65,35,25,35,20,30,3,Thursday,False
850,2022-08-18 17:30:00,75,75,65,40,30,35,15,20,3,Thursday,False
851,2022-08-18 17:45:00,70,75,70,35,30,40,25,30,3,Thursday,False
852,2022-08-18 18:00:00,85,75,75,45,30,35,20,20,3,Thursday,False
853,2022-08-18 18:15:00,100,75,75,45,30,35,20,30,3,Thursday,False
854,2022-08-18 18:30:00,105,60,75,40,25,40,20,15,3,Thursday,False
855,2022-08-18 18:45:00,95,60,75,30,20,40,25,15,3,Thursday,False
856,2022-08-18 19:00:00,95,80,80,35,20,35,25,15,3,Thursday,False
857,2022-08-18 19:15:00,90,80,90,40,20,35,20,30,3,Thursday,False
858,2022-08-18 19:30:00,90,80,80,35,15,30,15,15,3,Thursday,False
859,2022-08-18 19:45:00,80,75,80,35,15,30,20,20,3,Thursday,False
860,2022-08-18 20:00:00,0,70,75,35,10,30,0,20,3,Thursday,False
861,2022-08-18 20:15:00,0,0,0,35,10,25,0,20,3,Thursday,False
862,2022-08-18 20:30:00,0,0,0,35,10,20,0,20,3,Thursday,False
863,2022-08-18 20:45:00,0,0,0,0,5,0,0,25,3,Thursday,False
864,2022-08-19 09:00:00,135,130,5,45,5,5,0,0,4,Friday,False
865,2022-08-19 09:15:00,140,120,110,50,20,5,0,0,4,Friday,False
866,2022-08-19 09:30:00,120,100,120,55,50,25,0,0,4,Friday,False
867,2022-08-19 09:45:00,120,95,120,60,50,40,0,0,4,Friday,False
868,2022-08-19 10:00:00,130,85,110,65,50,45,5,5,4,Friday,False
869,2022-08-19 10:15:00,115,85,100,70,45,40,15,20,4,Friday,False
870,2022-08-19 10:30:00,100,85,100,60,40,35,20,30,4,Friday,False
871,2022-08-19 10:45:00,90,85,90,60,40,35,20,30,4,Friday,False
872,2022-08-19 11:00:00,90,70,70,50,40,40,25,20,4,Friday,False
873,2022-08-19 11:15:00,90,70,65,45,40,35,15,30,4,Friday,False
874,2022-08-19 11:30:00,90,70,50,50,40,35,15,30,4,Friday,False
875,2022-08-19 11:45:00,100,70,50,50,35,30,15,20,4,Friday,False
876,2022-08-19 12:00:00,100,80,55,45,35,25,20,15,4,Friday,False
877,2022-08-19 12:15:00,90,80,70,45,35,25,20,15,4,Friday,False
878,2022-08-19 12:30:00,90,70,80,45,40,30,25,15,4,Friday,False
879,2022-08-19 12:45:00,90,60,90,40,40,30,25,20,4,Friday,False
880,2022-08-19 13:00:00,90,70,60,50,35,30,15,20,4,Friday,False
881,2022-08-19 13:15:00,90,70,60,50,35,25,20,30,4,Friday,False
882,2022-08-19 13:30:00,90,70,45,50,35,25,15,30,4,Friday,False
883,2022-08-19 13:45:00,90,70,45,40,30,30,25,15,4,Friday,False
884,2022-08-19 14:00:00,100,70,65,40,30,30,25,15,4,Friday,False
885,2022-08-19 14:15:00,90,70,65,40,45,30,15,20,4,Friday,False
886,2022-08-19 14:30:00,90,75,65,40,40,30,15,35,4,Friday,False
887,2022-08-19 14:45:00,90,70,65,40,35,35,15,20,4,Friday,False
888,2022-08-19 15:00:00,80,70,65,40,30,35,20,25,4,Friday,False
889,2022-08-19 15:15:00,80,65,70,40,35,30,25,30,4,Friday,False
890,2022-08-19 15:30:00,80,65,70,35,35,25,25,20,4,Friday,False
891,2022-08-19 15:45:00,80,65,65,35,30,30,15,20,4,Friday,False
892,2022-08-19 16:00:00,80,65,55,40,25,25,20,25,4,Friday,False
893,2022-08-19 16:15:00,80,65,55,35,25,30,20,30,4,Friday,False
894,2022-08-19 16:30:00,80,70,70,35,25,25,25,35,4,Friday,False
895,2022-08-19 16:45:00,90,70,75,35,25,25,15,30,4,Friday,False
896,2022-08-19 17:00:00,90,70,70,35,20,20,30,20,4,Friday,False
897,2022-08-19 17:15:00,95,65,60,35,20,25,20,20,4,Friday,False
898,2022-08-19 17:30:00,100,65,60,35,20,20,20,20,4,Friday,False
899,2022-08-19 17:45:00,95,75,65,35,25,20,25,20,4,Friday,False
900,2022-08-19 18:00:00,100,80,75,45,25,25,25,25,4,Friday,False
901,2022-08-19 18:15:00,100,80,75,40,25,30,25,35,4,Friday,False
902,2022-08-19 18:30:00,100,70,75,30,25,30,25,35,4,Friday,False
903,2022-08-19 18:45:00,85,65,80,30,25,25,25,15,4,Friday,False
904,2022-08-19 19:00:00,90,70,75,30,20,25,25,30,4,Friday,False
905,2022-08-19 19:15:00,90,75,60,30,15,25,15,30,4,Friday,False
906,2022-08-19 19:30:00,80,75,80,30,10,25,20,20,4,Friday,False
907,2022-08-19 19:45:00,80,70,80,30,10,20,20,25,4,Friday,False
908,2022-08-19 20:00:00,0,60,70,30,20,20,0,15,4,Friday,False
909,2022-08-19 20:15:00,0,0,0,30,15,15,0,15,4,Friday,False
910,2022-08-19 20:30:00,0,0,0,35,5,15,0,15,4,Friday,False
911,2022-08-19 20:45:00,0,0,0,0,5,15,0,25,4,Friday,False
912,2022-08-20 09:00:00,180,120,100,0,30,5,0,0,5,Saturday,False
913,2022-08-20 09:15:00,180,130,120,0,55,20,0,0,5,Saturday,False
914,2022-08-20 09:30:00,170,150,120,0,55,40,0,0,5,Saturday,False
915,2022-08-20 09:45:00,160,140,120,0,55,45,0,0,5,Saturday,False
916,2022-08-20 10:00:00,160,120,120,0,45,45,5,5,5,Saturday,False
917,2022-08-20 10:15:00,145,110,110,0,40,45,25,5,5,Saturday,False
918,2022-08-20 10:30:00,140,110,100,0,40,45,20,20,5,Saturday,False
919,2022-08-20 10:45:00,120,100,90,0,40,45,20,20,5,Saturday,False
920,2022-08-20 11:00:00,110,90,90,0,45,40,25,20,5,Saturday,False
921,2022-08-20 11:15:00,105,70,90,0,45,40,10,20,5,Saturday,False
922,2022-08-20 11:30:00,100,70,90,0,40,40,15,25,5,Saturday,False
923,2022-08-20 11:45:00,100,70,90,0,35,35,15,30,5,Saturday,False
924,2022-08-20 12:00:00,100,70,80,0,35,30,20,20,5,Saturday,False
925,2022-08-20 12:15:00,120,80,55,0,35,30,25,15,5,Saturday,False
926,2022-08-20 12:30:00,110,80,60,0,40,40,25,15,5,Saturday,False
927,2022-08-20 12:45:00,100,70,60,0,40,40,15,15,5,Saturday,False
928,2022-08-20 13:00:00,110,80,70,0,40,35,15,15,5,Saturday,False
929,2022-08-20 13:15:00,110,80,70,0,40,35,20,20,5,Saturday,False
930,2022-08-20 13:30:00,110,80,70,0,35,35,20,35,5,Saturday,False
931,2022-08-20 13:45:00,110,80,70,0,35,35,25,20,5,Saturday,False
932,2022-08-20 14:00:00,100,75,70,0,35,35,25,20,5,Saturday,False
933,2022-08-20 14:15:00,100,75,70,0,45,40,30,35,5,Saturday,False
934,2022-08-20 14:30:00,100,65,75,0,45,35,15,35,5,Saturday,False
935,2022-08-20 14:45:00,100,75,75,0,40,35,15,35,5,Saturday,False
936,2022-08-20 15:00:00,110,75,75,0,30,35,20,30,5,Saturday,False
937,2022-08-20 15:15:00,110,75,75,0,30,35,25,30,5,Saturday,False
938,2022-08-20 15:30:00,110,75,75,0,30,35,25,30,5,Saturday,False
939,2022-08-20 15:45:00,115,75,75,0,35,35,15,20,5,Saturday,False
940,2022-08-20 16:00:00,110,65,75,0,35,35,15,30,5,Saturday,False
941,2022-08-20 16:15:00,110,55,65,0,35,40,20,35,5,Saturday,False
942,2022-08-20 16:30:00,110,75,75,0,35,40,25,35,5,Saturday,False
943,2022-08-20 16:45:00,115,75,80,0,35,30,45,30,5,Saturday,False
944,2022-08-20 17:00:00,115,75,75,0,30,35,35,30,5,Saturday,False
945,2022-08-20 17:15:00,115,75,75,0,20,30,20,30,5,Saturday,False
946,2022-08-20 17:30:00,90,70,80,0,25,30,20,20,5,Saturday,False
947,2022-08-20 17:45:00,100,70,80,0,25,30,15,35,5,Saturday,False
948,2022-08-20 18:00:00,120,65,80,0,30,35,15,35,5,Saturday,False
949,2022-08-20 18:15:00,115,70,80,0,30,35,15,20,5,Saturday,False
950,2022-08-20 18:30:00,100,70,80,0,25,35,20,20,5,Saturday,False
951,2022-08-20 18:45:00,100,60,90,0,20,30,25,20,5,Saturday,False
952,2022-08-20 19:00:00,100,60,80,40,20,25,25,20,5,Saturday,False
953,2022-08-20 19:15:00,90,70,75,75,15,25,15,20,5,Saturday,False
954,2022-08-20 19:30:00,80,70,75,75,10,15,20,15,5,Saturday,False
955,2022-08-20 19:45:00,70,65,65,80,10,15,20,15,5,Saturday,False
956,2022-08-20 20:00:00,0,60,60,0,10,15,0,15,5,Saturday,False
957,2022-08-20 20:15:00,0,0,0,0,5,15,0,20,5,Saturday,False
958,2022-08-20 20:30:00,0,0,0,0,10,15,0,15,5,Saturday,False
959,2022-08-20 20:45:00,0,0,0,0,5,10,0,20,5,Saturday,False
960,2022-08-21 09:00:00,160,95,5,50,25,5,0,0,6,Sunday,False
961,2022-08-21 09:15:00,160,95,120,55,25,5,0,0,6,Sunday,False
962,2022-08-21 09:30:00,160,110,110,60,35,25,0,0,6,Sunday,False
963,2022-08-21 09:45:00,140,100,110,55,35,30,0,0,6,Sunday,False
964,2022-08-21 10:00:00,140,90,90,50,35,35,15,15,6,Sunday,False
965,2022-08-21 10:15:00,110,95,80,50,40,35,15,15,6,Sunday,False
966,2022-08-21 10:30:00,100,90,70,45,40,30,25,15,6,Sunday,False
967,2022-08-21 10:45:00,100,70,70,45,40,30,25,20,6,Sunday,False
968,2022-08-21 11:00:00,95,65,60,45,35,30,20,20,6,Sunday,False
969,2022-08-21 11:15:00,75,65,60,45,35,35,15,20,6,Sunday,False
970,2022-08-21 11:30:00,75,60,60,40,35,25,15,20,6,Sunday,False
971,2022-08-21 11:45:00,85,55,55,35,30,25,15,20,6,Sunday,False
972,2022-08-21 12:00:00,100,45,50,35,25,25,20,20,6,Sunday,False
973,2022-08-21 12:15:00,100,65,40,40,30,25,20,20,6,Sunday,False
974,2022-08-21 12:30:00,100,70,40,45,30,25,20,20,6,Sunday,False
975,2022-08-21 12:45:00,100,70,50,40,30,30,15,20,6,Sunday,False
976,2022-08-21 13:00:00,100,65,60,40,25,35,15,20,6,Sunday,False
977,2022-08-21 13:15:00,90,65,60,35,25,20,25,30,6,Sunday,False
978,2022-08-21 13:30:00,85,60,55,30,25,25,20,25,6,Sunday,False
979,2022-08-21 13:45:00,85,60,50,0,30,25,25,15,6,Sunday,False
980,2022-08-21 14:00:00,85,60,50,0,30,30,25,25,6,Sunday,False
981,2022-08-21 14:15:00,75,70,60,0,45,30,15,20,6,Sunday,False
982,2022-08-21 14:30:00,70,70,70,0,40,30,15,35,6,Sunday,False
983,2022-08-21 14:45:00,75,70,60,0,35,30,20,20,6,Sunday,False
984,2022-08-21 15:00:00,80,70,50,0,25,30,20,30,6,Sunday,False
985,2022-08-21 15:15:00,90,65,45,0,30,25,25,20,6,Sunday,False
986,2022-08-21 15:30:00,90,65,45,10,30,30,25,35,6,Sunday,False
987,2022-08-21 15:45:00,90,60,45,30,25,25,15,20,6,Sunday,False
988,2022-08-21 16:00:00,85,60,55,50,25,30,20,30,6,Sunday,False
989,2022-08-21 16:15:00,80,50,50,40,25,30,20,20,6,Sunday,False
990,2022-08-21 16:30:00,75,65,65,40,25,25,25,30,6,Sunday,False
991,2022-08-21 16:45:00,70,75,65,40,25,25,15,30,6,Sunday,False
992,2022-08-21 17:00:00,75,80,40,45,25,25,30,30,6,Sunday,False
993,2022-08-21 17:15:00,80,70,40,40,20,25,20,30,6,Sunday,False
994,2022-08-21 17:30:00,80,60,45,40,20,20,25,20,6,Sunday,False
995,2022-08-21 17:45:00,80,70,55,40,20,25,25,25,6,Sunday,False
996,2022-08-21 18:00:00,80,60,65,40,15,25,20,20,6,Sunday,False
997,2022-08-21 18:15:00,80,70,65,40,20,25,20,30,6,Sunday,False
998,2022-08-21 18:30:00,75,70,60,35,20,25,20,20,6,Sunday,False
999,2022-08-21 18:45:00,75,65,60,40,15,25,25,15,6,Sunday,False
1000,2022-08-21 19:00:00,75,65,60,40,10,25,25,15,6,Sunday,False
1001,2022-08-21 19:15:00,75,55,70,35,10,20,15,15,6,Sunday,False
1002,2022-08-21 19:30:00,70,60,75,35,10,20,15,15,6,Sunday,False
1003,2022-08-21 19:45:00,70,60,60,35,10,15,20,20,6,Sunday,False
1004,2022-08-21 20:00:00,0,55,60,35,5,20,0,15,6,Sunday,False
1005,2022-08-21 20:15:00,0,0,0,30,5,15,0,20,6,Sunday,False
1006,2022-08-21 20:30:00,0,0,0,25,5,10,0,20,6,Sunday,False
1007,2022-08-21 20:45:00,0,0,0,20,5,5,0,25,6,Sunday,False
1008,2022-08-22 09:00:00,140,130,110,60,25,5,0,0,0,Monday,False
1009,2022-08-22 09:15:00,130,130,100,65,30,10,0,0,0,Monday,False
1010,2022-08-22 09:30:00,120,120,90,60,50,35,0,0,0,Monday,False
1011,2022-08-22 09:45:00,120,110,90,55,55,45,0,0,0,Monday,False
1012,2022-08-22 10:00:00,110,100,90,55,45,45,30,0,0,Monday,False
1013,2022-08-22 10:15:00,110,80,90,55,45,45,20,0,0,Monday,False
1014,2022-08-22 10:30:00,100,70,90,55,50,40,20,0,0,Monday,False
1015,2022-08-22 10:45:00,90,75,80,55,50,40,25,0,0,Monday,False
1016,2022-08-22 11:00:00,90,65,75,55,40,40,25,0,0,Monday,False
1017,2022-08-22 11:15:00,85,65,65,50,40,40,15,0,0,Monday,False
1018,2022-08-22 11:30:00,85,75,65,45,40,35,15,0,0,Monday,False
1019,2022-08-22 11:45:00,85,70,65,45,40,30,20,0,0,Monday,False
1020,2022-08-22 12:00:00,95,60,80,45,35,30,20,0,0,Monday,False
1021,2022-08-22 12:15:00,95,60,65,45,35,30,20,0,0,Monday,False
1022,2022-08-22 12:30:00,95,75,60,45,35,30,25,0,0,Monday,False
1023,2022-08-22 12:45:00,100,70,60,45,40,30,15,0,0,Monday,False
1024,2022-08-22 13:00:00,95,75,60,50,40,40,15,0,0,Monday,False
1025,2022-08-22 13:15:00,85,70,65,50,35,35,20,0,0,Monday,False
1026,2022-08-22 13:30:00,75,60,70,50,35,35,20,0,0,Monday,False
1027,2022-08-22 13:45:00,80,60,65,45,35,35,25,0,0,Monday,False
1028,2022-08-22 14:00:00,80,60,65,40,35,35,25,0,0,Monday,False
1029,2022-08-22 14:15:00,80,65,60,40,50,35,15,0,0,Monday,False
1030,2022-08-22 14:30:00,85,75,65,45,45,40,15,0,0,Monday,False
1031,2022-08-22 14:45:00,90,80,65,45,40,40,20,0,0,Monday,False
1032,2022-08-22 15:00:00,90,70,75,45,35,35,25,0,0,Monday,False
1033,2022-08-22 15:15:00,80,70,80,45,35,30,25,0,0,Monday,False
1034,2022-08-22 15:30:00,75,60,80,45,35,30,15,0,0,Monday,False
1035,2022-08-22 15:45:00,70,65,70,40,35,30,15,0,0,Monday,False
1036,2022-08-22 16:00:00,70,75,50,35,35,25,20,0,0,Monday,False
1037,2022-08-22 16:15:00,65,70,45,35,35,30,20,0,0,Monday,False
1038,2022-08-22 16:30:00,80,70,55,40,30,30,25,0,0,Monday,False
1039,2022-08-22 16:45:00,90,65,55,40,25,30,25,0,0,Monday,False
1040,2022-08-22 17:00:00,85,65,60,40,25,25,30,0,0,Monday,False
1041,2022-08-22 17:15:00,85,65,60,35,25,25,15,0,0,Monday,False
1042,2022-08-22 17:30:00,80,65,50,35,30,25,20,0,0,Monday,False
1043,2022-08-22 17:45:00,70,85,60,40,35,25,15,0,0,Monday,False
1044,2022-08-22 18:00:00,90,85,70,50,35,25,20,0,0,Monday,False
1045,2022-08-22 18:15:00,95,75,70,50,30,30,15,0,0,Monday,False
1046,2022-08-22 18:30:00,90,75,60,35,30,30,20,0,0,Monday,False
1047,2022-08-22 18:45:00,85,60,60,30,30,30,25,0,0,Monday,False
1048,2022-08-22 19:00:00,80,65,60,30,25,25,15,0,0,Monday,False
1049,2022-08-22 19:15:00,75,65,65,35,20,25,15,0,0,Monday,False
1050,2022-08-22 19:30:00,75,65,70,35,20,25,15,0,0,Monday,False
1051,2022-08-22 19:45:00,80,65,70,35,20,25,20,0,0,Monday,False
1052,2022-08-22 20:00:00,0,0,70,35,20,25,0,0,0,Monday,False
1053,2022-08-22 20:15:00,0,0,0,35,15,25,0,0,0,Monday,False
1054,2022-08-22 20:30:00,0,0,0,0,10,20,0,0,0,Monday,False
1055,2022-08-22 20:45:00,0,0,0,0,0,0,0,0,0,Monday,False
1056,2022-08-23 09:00:00,140,100,120,55,35,5,0,0,1,Tuesday,False
1057,2022-08-23 09:15:00,120,90,110,60,40,5,0,0,1,Tuesday,False
1058,2022-08-23 09:30:00,130,110,100,70,45,40,0,0,1,Tuesday,False
1059,2022-08-23 09:45:00,140,120,90,70,50,40,0,0,1,Tuesday,False
1060,2022-08-23 10:00:00,130,120,90,70,55,45,5,0,1,Tuesday,False
1061,2022-08-23 10:15:00,130,110,90,70,55,50,15,0,1,Tuesday,False
1062,2022-08-23 10:30:00,110,90,90,70,50,45,20,0,1,Tuesday,False
1063,2022-08-23 10:45:00,100,80,100,65,55,45,25,0,1,Tuesday,False
1064,2022-08-23 11:00:00,105,65,100,65,50,45,25,0,1,Tuesday,False
1065,2022-08-23 11:15:00,105,65,90,65,50,45,30,0,1,Tuesday,False
1066,2022-08-23 11:30:00,105,70,80,65,45,40,15,0,1,Tuesday,False
1067,2022-08-23 11:45:00,115,75,80,70,45,35,15,0,1,Tuesday,False
1068,2022-08-23 12:00:00,115,75,80,65,45,40,20,0,1,Tuesday,False
1069,2022-08-23 12:15:00,110,75,70,60,45,40,25,0,1,Tuesday,False
1070,2022-08-23 12:30:00,90,70,70,55,45,40,25,0,1,Tuesday,False
1071,2022-08-23 12:45:00,95,75,70,55,45,40,25,0,1,Tuesday,False
1072,2022-08-23 13:00:00,95,85,70,55,45,35,15,0,1,Tuesday,False
1073,2022-08-23 13:15:00,110,90,60,60,45,35,20,0,1,Tuesday,False
1074,2022-08-23 13:30:00,110,90,80,65,45,40,20,0,1,Tuesday,False
1075,2022-08-23 13:45:00,100,80,80,60,45,40,20,0,1,Tuesday,False
1076,2022-08-23 14:00:00,95,75,80,60,45,40,25,0,1,Tuesday,False
1077,2022-08-23 14:15:00,90,75,80,60,55,45,25,0,1,Tuesday,False
1078,2022-08-23 14:30:00,90,80,80,60,55,45,30,0,1,Tuesday,False
1079,2022-08-23 14:45:00,100,80,80,55,50,45,20,0,1,Tuesday,False
1080,2022-08-23 15:00:00,120,75,80,55,45,40,20,0,1,Tuesday,False
1081,2022-08-23 15:15:00,115,75,70,55,45,35,25,0,1,Tuesday,False
1082,2022-08-23 15:30:00,115,75,80,55,45,35,30,0,1,Tuesday,False
1083,2022-08-23 15:45:00,105,75,75,60,45,40,15,0,1,Tuesday,False
1084,2022-08-23 16:00:00,95,90,70,60,45,35,15,0,1,Tuesday,False
1085,2022-08-23 16:15:00,90,90,75,55,40,35,15,0,1,Tuesday,False
1086,2022-08-23 16:30:00,105,95,90,55,40,40,25,0,1,Tuesday,False
1087,2022-08-23 16:45:00,120,95,90,55,40,40,45,0,1,Tuesday,False
1088,2022-08-23 17:00:00,120,95,90,50,40,40,30,0,1,Tuesday,False
1089,2022-08-23 17:15:00,130,95,90,45,35,40,15,0,1,Tuesday,False
1090,2022-08-23 17:30:00,120,90,90,50,35,30,25,0,1,Tuesday,False
1091,2022-08-23 17:45:00,120,90,90,55,40,35,25,0,1,Tuesday,False
1092,2022-08-23 18:00:00,130,75,100,55,45,40,15,0,1,Tuesday,False
1093,2022-08-23 18:15:00,130,90,90,55,45,45,15,0,1,Tuesday,False
1094,2022-08-23 18:30:00,130,90,100,55,40,45,20,0,1,Tuesday,False
1095,2022-08-23 18:45:00,130,90,100,50,40,45,25,0,1,Tuesday,False
1096,2022-08-23 19:00:00,0,90,100,50,35,40,15,0,1,Tuesday,False
1097,2022-08-23 19:15:00,0,90,100,50,35,35,15,0,1,Tuesday,False
1098,2022-08-23 19:30:00,0,90,0,50,35,30,15,0,1,Tuesday,False
1099,2022-08-23 19:45:00,0,0,0,50,45,30,20,0,1,Tuesday,False
1100,2022-08-23 20:00:00,0,0,0,55,40,35,0,0,1,Tuesday,False
1101,2022-08-23 20:15:00,0,0,0,0,30,35,0,0,1,Tuesday,False
1102,2022-08-23 20:30:00,0,0,0,0,25,0,0,0,1,Tuesday,False
1103,2022-08-23 20:45:00,0,0,0,0,0,0,0,0,1,Tuesday,False
1104,2022-08-24 09:00:00,150,100,5,60,25,5,0,0,2,Wednesday,False
1105,2022-08-24 09:15:00,140,110,110,60,25,10,0,0,2,Wednesday,False
1106,2022-08-24 09:30:00,120,110,120,65,50,40,0,0,2,Wednesday,False
1107,2022-08-24 09:45:00,120,120,100,70,55,45,0,0,2,Wednesday,False
1108,2022-08-24 10:00:00,120,100,90,70,55,45,5,0,2,Wednesday,False
1109,2022-08-24 10:15:00,110,100,90,65,50,50,15,0,2,Wednesday,False
1110,2022-08-24 10:30:00,100,100,80,65,45,45,20,0,2,Wednesday,False
1111,2022-08-24 10:45:00,100,100,80,65,45,45,25,0,2,Wednesday,False
