,時間,ソアリン,"トイ・
ストーリ
・マニア","タワー・
オブ・
テラー","センター
・オブ・
ジアース","インディ
ジョー
ンズ","レイジング
スピリッツ","マジック
ランプ
シアター","タートル
・トーク",曜日_数値,曜日,休日
0,2022-07-08 11:45:00,55,55,40,35,0,25,25,15,4,Friday,False
0,2022-07-08 12:00:00,60,50,45,30,0,30,30,15,4,Friday,False
0,2022-07-08 12:15:00,60,45,55,40,0,30,15,15,4,Friday,False
0,2022-07-08 12:30:00,60,45,55,30,0,25,25,15,4,Friday,False
0,2022-07-08 12:45:00,60,45,55,30,0,30,15,15,4,Friday,False
0,2022-07-08 13:00:00,60,50,50,30,5,30,15,20,4,Friday,False
0,2022-07-08 13:15:00,45,60,50,30,25,15,25,20,4,Friday,False
0,2022-07-08 13:30:00,50,60,50,30,40,20,20,20,4,Friday,False
0,2022-07-08 13:45:00,65,50,35,30,30,20,25,20,4,Friday,False
0,2022-07-08 14:00:00,65,50,40,30,30,20,25,15,4,Friday,False
0,2022-07-08 14:15:00,45,50,45,30,45,20,20,15,4,Friday,False
0,2022-07-08 14:30:00,55,50,50,20,45,20,15,20,4,Friday,False
0,2022-07-08 14:45:00,60,50,50,20,45,20,30,15,4,Friday,False
0,2022-07-08 15:00:00,55,40,40,25,40,25,30,30,4,Friday,False
0,2022-07-08 15:15:00,50,40,40,30,40,25,20,20,4,Friday,False
0,2022-07-08 15:30:00,50,40,40,30,35,15,30,20,4,Friday,False
0,2022-07-08 15:45:00,50,45,35,25,35,25,15,20,4,Friday,False
0,2022-07-08 16:00:00,50,50,35,20,30,20,25,20,4,Friday,False
0,2022-07-08 16:15:00,50,50,40,15,30,15,30,15,4,Friday,False
0,2022-07-08 16:30:00,55,35,45,15,30,10,30,35,4,Friday,False
0,2022-07-08 16:45:00,55,35,45,20,25,5,25,20,4,Friday,False
0,2022-07-08 17:00:00,55,45,45,20,25,10,30,15,4,Friday,False
0,2022-07-08 17:15:00,55,55,45,20,20,10,15,15,4,Friday,False
0,2022-07-08 17:30:00,55,60,45,20,20,10,25,20,4,Friday,False
0,2022-07-08 17:45:00,55,60,45,20,40,10,30,35,4,Friday,False
0,2022-07-08 18:00:00,55,60,45,15,30,10,20,20,4,Friday,False
0,2022-07-08 18:15:00,50,55,45,15,30,15,30,20,4,Friday,False
0,2022-07-08 18:30:00,50,55,40,15,30,20,15,20,4,Friday,False
0,2022-07-08 18:45:00,60,40,40,15,25,20,20,15,4,Friday,False
0,2022-07-08 19:00:00,60,40,35,15,20,20,25,15,4,Friday,False
0,2022-07-08 19:15:00,65,55,40,20,20,5,15,15,4,Friday,False
0,2022-07-08 19:30:00,60,50,45,20,15,5,20,15,4,Friday,False
0,2022-07-08 19:45:00,60,45,50,20,10,10,0,15,4,Friday,False
0,2022-07-08 20:00:00,60,50,55,20,10,10,0,15,4,Friday,False
0,2022-07-08 20:15:00,0,50,50,15,5,10,0,20,4,Friday,False
0,2022-07-08 20:30:00,0,0,0,15,5,5,0,20,4,Friday,False
0,2022-07-08 20:45:00,0,0,0,15,5,0,0,10,4,Friday,False
0,2022-07-09 09:00:00,120,100,100,5,5,5,0,0,5,Saturday,False
0,2022-07-09 09:15:00,150,130,100,60,10,5,0,0,5,Saturday,False
0,2022-07-09 09:30:00,140,130,90,70,40,15,0,0,5,Saturday,False
0,2022-07-09 09:45:00,150,120,100,60,45,30,0,0,5,Saturday,False
0,2022-07-09 10:00:00,160,120,100,60,45,35,15,5,5,Saturday,False
0,2022-07-09 10:15:00,160,115,90,65,45,40,20,20,5,Saturday,False
0,2022-07-09 10:30:00,160,105,90,65,45,40,15,35,5,Saturday,False
0,2022-07-09 10:45:00,160,105,90,65,50,40,15,50,5,Saturday,False
0,2022-07-09 11:00:00,160,105,100,65,50,40,25,45,5,Saturday,False
0,2022-07-09 11:15:00,160,105,100,65,50,40,25,35,5,Saturday,False
0,2022-07-09 11:30:00,150,105,90,60,50,40,15,30,5,Saturday,False
0,2022-07-09 11:45:00,140,95,90,60,45,40,25,30,5,Saturday,False
0,2022-07-09 12:00:00,130,95,70,60,40,35,30,30,5,Saturday,False
0,2022-07-09 12:15:00,130,130,60,55,40,35,30,30,5,Saturday,False
0,2022-07-09 12:30:00,150,130,55,55,45,35,25,30,5,Saturday,False
0,2022-07-09 12:45:00,150,130,60,65,50,40,40,35,5,Saturday,False
0,2022-07-09 13:00:00,150,100,65,65,45,40,40,35,5,Saturday,False
0,2022-07-09 13:15:00,150,100,80,65,45,35,40,35,5,Saturday,False
0,2022-07-09 13:30:00,140,100,80,65,40,35,35,35,5,Saturday,False
0,2022-07-09 13:45:00,140,100,80,70,40,35,40,45,5,Saturday,False
0,2022-07-09 14:00:00,140,80,75,60,40,40,25,35,5,Saturday,False
0,2022-07-09 14:15:00,130,70,75,0,55,40,35,35,5,Saturday,False
0,2022-07-09 14:30:00,130,90,90,0,55,40,40,45,5,Saturday,False
0,2022-07-09 14:45:00,140,100,90,0,55,40,50,30,5,Saturday,False
0,2022-07-09 15:00:00,140,110,90,0,50,40,40,35,5,Saturday,False
0,2022-07-09 15:15:00,140,110,90,0,40,35,45,45,5,Saturday,False
0,2022-07-09 15:30:00,130,110,90,35,50,35,35,45,5,Saturday,False
0,2022-07-09 15:45:00,130,110,90,60,50,45,40,45,5,Saturday,False
0,2022-07-09 16:00:00,130,110,80,60,45,45,40,35,5,Saturday,False
0,2022-07-09 16:15:00,120,110,80,65,35,45,30,35,5,Saturday,False
0,2022-07-09 16:30:00,140,110,80,60,45,40,40,45,5,Saturday,False
0,2022-07-09 16:45:00,150,110,80,60,50,35,25,35,5,Saturday,False
0,2022-07-09 17:00:00,170,110,80,60,50,35,35,35,5,Saturday,False
0,2022-07-09 17:15:00,170,110,90,60,45,40,40,30,5,Saturday,False
0,2022-07-09 17:30:00,170,110,100,65,35,40,25,35,5,Saturday,False
0,2022-07-09 17:45:00,170,100,100,65,45,40,35,45,5,Saturday,False
0,2022-07-09 18:00:00,160,100,100,75,45,40,40,45,5,Saturday,False
0,2022-07-09 18:15:00,160,100,100,75,45,45,20,35,5,Saturday,False
0,2022-07-09 18:30:00,160,105,90,70,40,45,30,35,5,Saturday,False
0,2022-07-09 18:45:00,140,105,80,70,40,40,40,35,5,Saturday,False
0,2022-07-09 19:00:00,140,90,80,60,40,35,25,35,5,Saturday,False
0,2022-07-09 19:15:00,110,90,80,60,40,30,35,35,5,Saturday,False
0,2022-07-09 19:30:00,100,100,100,60,30,30,20,35,5,Saturday,False
0,2022-07-09 19:45:00,0,0,100,60,30,35,0,35,5,Saturday,False
0,2022-07-09 20:00:00,0,0,0,60,30,35,0,35,5,Saturday,False
0,2022-07-09 20:15:00,0,0,0,0,30,35,0,35,5,Saturday,False
0,2022-07-09 20:30:00,0,0,0,0,25,35,0,35,5,Saturday,False
0,2022-07-09 20:45:00,0,0,0,0,0,0,0,35,5,Saturday,False
0,2022-07-10 09:00:00,150,140,80,60,30,5,0,0,6,Sunday,False
0,2022-07-10 09:15:00,150,140,100,70,30,10,0,0,6,Sunday,False
0,2022-07-10 09:30:00,170,140,110,70,40,30,0,0,6,Sunday,False
0,2022-07-10 09:45:00,190,140,120,70,45,40,0,0,6,Sunday,False
0,2022-07-10 10:00:00,180,130,100,60,45,45,5,25,6,Sunday,False
0,2022-07-10 10:15:00,170,120,100,60,45,45,25,25,6,Sunday,False
0,2022-07-10 10:30:00,130,100,100,55,45,40,25,20,6,Sunday,False
0,2022-07-10 10:45:00,130,100,90,50,45,40,35,25,6,Sunday,False
0,2022-07-10 11:00:00,130,100,90,50,45,35,20,20,6,Sunday,False
0,2022-07-10 11:15:00,130,95,80,50,40,35,30,30,6,Sunday,False
0,2022-07-10 11:30:00,110,95,80,50,40,30,15,30,6,Sunday,False
0,2022-07-10 11:45:00,110,80,80,50,40,30,25,15,6,Sunday,False
0,2022-07-10 12:00:00,100,70,70,50,40,30,30,15,6,Sunday,False
0,2022-07-10 12:15:00,100,70,70,50,40,35,20,20,6,Sunday,False
0,2022-07-10 12:30:00,100,70,60,55,40,35,25,20,6,Sunday,False
0,2022-07-10 12:45:00,110,70,55,55,35,35,35,20,6,Sunday,False
0,2022-07-10 13:00:00,110,70,55,50,35,35,25,35,6,Sunday,False
0,2022-07-10 13:15:00,100,75,75,50,35,35,25,35,6,Sunday,False
0,2022-07-10 13:30:00,90,70,75,50,40,35,25,25,6,Sunday,False
0,2022-07-10 13:45:00,100,70,75,45,40,30,20,25,6,Sunday,False
0,2022-07-10 14:00:00,100,70,70,45,40,30,25,25,6,Sunday,False
0,2022-07-10 14:15:00,90,70,65,45,50,35,35,30,6,Sunday,False
0,2022-07-10 14:30:00,90,85,65,50,45,35,40,30,6,Sunday,False
0,2022-07-10 14:45:00,100,85,65,55,45,35,25,30,6,Sunday,False
0,2022-07-10 15:00:00,110,80,65,55,35,35,35,20,6,Sunday,False
0,2022-07-10 15:15:00,110,80,65,50,35,35,25,20,6,Sunday,False
0,2022-07-10 15:30:00,100,70,65,50,30,35,25,35,6,Sunday,False
0,2022-07-10 15:45:00,90,70,65,50,30,30,20,35,6,Sunday,False
0,2022-07-10 16:00:00,90,70,55,45,40,30,20,35,6,Sunday,False
0,2022-07-10 16:15:00,90,70,55,45,40,30,30,30,6,Sunday,False
0,2022-07-10 16:30:00,90,70,60,45,35,30,35,35,6,Sunday,False
0,2022-07-10 16:45:00,100,70,60,45,30,30,25,30,6,Sunday,False
0,2022-07-10 17:00:00,100,70,65,45,25,30,35,20,6,Sunday,False
0,2022-07-10 17:15:00,110,70,65,50,25,35,15,30,6,Sunday,False
0,2022-07-10 17:30:00,120,80,75,40,30,30,25,35,6,Sunday,False
0,2022-07-10 17:45:00,120,80,75,40,30,30,30,35,6,Sunday,False
0,2022-07-10 18:00:00,100,85,75,40,30,25,15,30,6,Sunday,False
0,2022-07-10 18:15:00,100,85,75,45,30,25,25,30,6,Sunday,False
0,2022-07-10 18:30:00,100,65,75,45,30,30,30,30,6,Sunday,False
0,2022-07-10 18:45:00,110,65,65,40,25,30,20,20,6,Sunday,False
0,2022-07-10 19:00:00,110,50,65,35,15,25,25,20,6,Sunday,False
0,2022-07-10 19:15:00,100,60,65,35,5,20,15,20,6,Sunday,False
0,2022-07-10 19:30:00,90,70,60,35,15,20,20,15,6,Sunday,False
0,2022-07-10 19:45:00,80,0,65,30,15,20,0,20,6,Sunday,False
0,2022-07-10 20:00:00,0,0,0,35,10,20,0,15,6,Sunday,False
0,2022-07-10 20:15:00,0,0,0,35,10,10,0,20,6,Sunday,False
0,2022-07-10 20:30:00,0,0,0,35,10,15,0,20,6,Sunday,False
0,2022-07-10 20:45:00,0,0,0,0,10,0,0,15,6,Sunday,False
0,2022-07-11 09:00:00,75,5,70,5,15,5,0,0,0,Monday,False
0,2022-07-11 09:15:00,75,80,80,40,15,5,0,0,0,Monday,False
0,2022-07-11 09:30:00,75,80,70,40,15,10,0,0,0,Monday,False
0,2022-07-11 09:45:00,85,70,70,35,15,20,0,0,0,Monday,False
0,2022-07-11 10:00:00,85,50,70,35,35,25,15,5,0,Monday,False
0,2022-07-11 10:15:00,75,35,55,40,35,25,25,20,0,Monday,False
0,2022-07-11 10:30:00,70,35,55,45,35,25,30,20,0,Monday,False
0,2022-07-11 10:45:00,60,45,50,40,35,25,15,20,0,Monday,False
0,2022-07-11 11:00:00,60,50,50,35,25,20,25,20,0,Monday,False
0,2022-07-11 11:15:00,55,50,50,35,25,25,30,20,0,Monday,False
0,2022-07-11 11:30:00,45,40,45,35,25,25,20,15,0,Monday,False
0,2022-07-11 11:45:00,45,30,40,35,20,25,20,15,0,Monday,False
0,2022-07-11 12:00:00,55,30,45,30,20,25,30,15,0,Monday,False
0,2022-07-11 12:15:00,50,35,40,30,15,20,15,15,0,Monday,False
0,2022-07-11 12:30:00,40,45,40,25,15,15,25,15,0,Monday,False
0,2022-07-11 12:45:00,45,45,40,25,25,15,30,10,0,Monday,False
0,2022-07-11 13:00:00,50,45,45,25,20,15,15,15,0,Monday,False
0,2022-07-11 13:15:00,50,45,45,25,20,15,25,15,0,Monday,False
0,2022-07-11 13:30:00,50,45,45,25,15,15,15,15,0,Monday,False
0,2022-07-11 13:45:00,50,45,45,25,15,15,25,15,0,Monday,False
0,2022-07-11 14:00:00,45,35,45,25,15,15,25,15,0,Monday,False
0,2022-07-11 14:15:00,45,40,40,25,15,20,15,20,0,Monday,False
0,2022-07-11 14:30:00,45,50,40,25,30,20,20,20,0,Monday,False
0,2022-07-11 14:45:00,50,50,50,25,30,20,30,25,0,Monday,False
0,2022-07-11 15:00:00,50,45,50,25,20,20,15,25,0,Monday,False
0,2022-07-11 15:15:00,45,40,50,25,10,15,20,25,0,Monday,False
0,2022-07-11 15:30:00,45,35,50,25,10,15,30,25,0,Monday,False
0,2022-07-11 15:45:00,40,35,35,20,5,15,15,15,0,Monday,False
0,2022-07-11 16:00:00,40,50,35,20,5,15,20,15,0,Monday,False
0,2022-07-11 16:15:00,40,45,40,15,15,15,30,15,0,Monday,False
0,2022-07-11 16:30:00,50,45,45,15,10,15,15,15,0,Monday,False
0,2022-07-11 16:45:00,50,40,40,15,5,10,25,20,0,Monday,False
0,2022-07-11 17:00:00,45,40,40,15,5,10,30,20,0,Monday,False
0,2022-07-11 17:15:00,50,45,45,25,5,10,15,20,0,Monday,False
0,2022-07-11 17:30:00,50,40,40,30,5,10,20,20,0,Monday,False
0,2022-07-11 17:45:00,50,45,45,15,10,15,30,20,0,Monday,False
0,2022-07-11 18:00:00,50,55,45,15,15,15,15,20,0,Monday,False
0,2022-07-11 18:15:00,50,55,45,15,15,15,25,20,0,Monday,False
0,2022-07-11 18:30:00,45,40,40,15,15,10,30,15,0,Monday,False
0,2022-07-11 18:45:00,45,40,40,15,15,10,20,15,0,Monday,False
0,2022-07-11 19:00:00,40,35,40,15,15,10,30,15,0,Monday,False
0,2022-07-11 19:15:00,55,30,45,15,5,10,15,15,0,Monday,False
0,2022-07-11 19:30:00,50,30,50,20,5,5,15,15,0,Monday,False
0,2022-07-11 19:45:00,50,45,50,20,5,5,0,15,0,Monday,False
0,2022-07-11 20:00:00,50,35,50,15,5,5,0,15,0,Monday,False
0,2022-07-11 20:15:00,50,35,50,15,10,5,0,20,0,Monday,False
0,2022-07-11 20:30:00,0,30,0,15,10,5,0,15,0,Monday,False
0,2022-07-11 20:45:00,0,0,0,10,10,5,0,0,0,Monday,False
0,2022-07-12 09:00:00,85,65,60,30,10,5,0,0,1,Tuesday,False
0,2022-07-12 09:15:00,80,70,55,35,5,5,0,0,1,Tuesday,False
0,2022-07-12 09:30:00,70,55,55,40,5,10,0,0,1,Tuesday,False
0,2022-07-12 09:45:00,65,50,55,40,10,20,0,0,1,Tuesday,False
0,2022-07-12 10:00:00,60,40,55,35,30,25,30,15,1,Tuesday,False
0,2022-07-12 10:15:00,55,40,50,30,35,20,25,20,1,Tuesday,False
0,2022-07-12 10:30:00,55,50,35,30,25,15,30,15,1,Tuesday,False
0,2022-07-12 10:45:00,55,50,45,30,20,15,15,20,1,Tuesday,False
0,2022-07-12 11:00:00,50,45,50,30,20,15,20,20,1,Tuesday,False
0,2022-07-12 11:15:00,50,35,40,30,20,20,30,20,1,Tuesday,False
0,2022-07-12 11:30:00,50,35,40,30,20,20,15,20,1,Tuesday,False
0,2022-07-12 11:45:00,40,35,40,30,20,20,25,20,1,Tuesday,False
0,2022-07-12 12:00:00,45,45,40,25,20,15,30,15,1,Tuesday,False
0,2022-07-12 12:15:00,50,50,50,25,15,15,15,15,1,Tuesday,False
0,2022-07-12 12:30:00,50,40,50,30,15,15,25,20,1,Tuesday,False
0,2022-07-12 12:45:00,50,40,30,30,20,20,30,15,1,Tuesday,False
0,2022-07-12 13:00:00,50,40,45,30,20,15,15,15,1,Tuesday,False
0,2022-07-12 13:15:00,45,40,45,20,20,10,25,15,1,Tuesday,False
0,2022-07-12 13:30:00,55,40,40,10,15,10,30,15,1,Tuesday,False
0,2022-07-12 13:45:00,60,40,40,20,15,15,20,15,1,Tuesday,False
0,2022-07-12 14:00:00,50,50,30,25,25,15,25,15,1,Tuesday,False
0,2022-07-12 14:15:00,50,50,40,25,15,15,30,20,1,Tuesday,False
0,2022-07-12 14:30:00,55,45,60,25,15,15,20,20,1,Tuesday,False
0,2022-07-12 14:45:00,55,45,45,20,15,20,25,20,1,Tuesday,False
0,2022-07-12 15:00:00,55,45,50,20,15,15,25,20,1,Tuesday,False
0,2022-07-12 15:15:00,55,45,45,20,15,15,20,15,1,Tuesday,False
0,2022-07-12 15:30:00,45,40,35,25,10,10,25,15,1,Tuesday,False
0,2022-07-12 15:45:00,45,40,40,25,5,10,15,15,1,Tuesday,False
0,2022-07-12 16:00:00,45,40,40,15,5,10,20,15,1,Tuesday,False
0,2022-07-12 16:15:00,45,40,40,15,5,10,30,15,1,Tuesday,False
0,2022-07-12 16:30:00,45,40,35,15,10,5,15,30,1,Tuesday,False
0,2022-07-12 16:45:00,45,40,35,10,10,5,25,20,1,Tuesday,False
0,2022-07-12 17:00:00,50,35,35,10,5,5,30,20,1,Tuesday,False
0,2022-07-12 17:15:00,60,50,35,15,5,5,15,20,1,Tuesday,False
0,2022-07-12 17:30:00,45,45,35,20,5,5,20,20,1,Tuesday,False
0,2022-07-12 17:45:00,45,45,40,20,10,5,30,20,1,Tuesday,False
0,2022-07-12 18:00:00,50,45,40,25,10,5,15,15,1,Tuesday,False
0,2022-07-12 18:15:00,50,40,40,20,10,20,30,15,1,Tuesday,False
0,2022-07-12 18:30:00,45,40,35,20,10,15,30,15,1,Tuesday,False
0,2022-07-12 18:45:00,50,40,45,20,15,15,20,15,1,Tuesday,False
0,2022-07-12 19:00:00,45,35,35,10,10,5,30,15,1,Tuesday,False
0,2022-07-12 19:15:00,45,40,35,10,5,5,20,15,1,Tuesday,False
0,2022-07-12 19:30:00,45,40,35,10,5,5,20,20,1,Tuesday,False
0,2022-07-12 19:45:00,50,40,45,10,5,5,0,20,1,Tuesday,False
0,2022-07-12 20:00:00,50,35,50,15,5,5,0,20,1,Tuesday,False
0,2022-07-12 20:15:00,35,35,45,15,5,5,0,15,1,Tuesday,False
0,2022-07-12 20:30:00,0,0,35,20,5,5,0,20,1,Tuesday,False
0,2022-07-12 20:45:00,0,0,0,10,5,5,0,15,1,Tuesday,False
0,2022-07-13 09:00:00,5,5,60,30,15,0,0,0,2,Wednesday,False
0,2022-07-13 09:15:00,60,50,60,30,5,0,0,0,2,Wednesday,False
0,2022-07-13 09:30:00,65,50,50,30,5,0,0,0,2,Wednesday,False
0,2022-07-13 09:45:00,60,45,40,35,5,5,0,0,2,Wednesday,False
0,2022-07-13 10:00:00,60,45,45,35,15,15,5,5,2,Wednesday,False
0,2022-07-13 10:15:00,55,45,45,35,15,20,20,15,2,Wednesday,False
0,2022-07-13 10:30:00,55,45,45,30,15,15,30,15,2,Wednesday,False
0,2022-07-13 10:45:00,50,40,45,30,15,10,15,20,2,Wednesday,False
0,2022-07-13 11:00:00,40,40,45,25,10,10,20,20,2,Wednesday,False
0,2022-07-13 11:15:00,40,35,45,20,10,15,30,20,2,Wednesday,False
0,2022-07-13 11:30:00,40,35,45,20,10,15,15,20,2,Wednesday,False
0,2022-07-13 11:45:00,40,35,40,25,10,15,30,20,2,Wednesday,False
0,2022-07-13 12:00:00,45,35,35,15,5,15,30,20,2,Wednesday,False
0,2022-07-13 12:15:00,45,40,35,20,5,10,20,15,2,Wednesday,False
0,2022-07-13 12:30:00,45,40,25,20,5,10,25,15,2,Wednesday,False
0,2022-07-13 12:45:00,40,40,35,20,5,5,20,15,2,Wednesday,False
0,2022-07-13 13:00:00,40,40,45,20,5,10,20,15,2,Wednesday,False
0,2022-07-13 13:15:00,45,40,40,15,5,10,25,15,2,Wednesday,False
0,2022-07-13 13:30:00,40,35,30,10,5,10,15,15,2,Wednesday,False
0,2022-07-13 13:45:00,40,50,30,10,5,5,20,15,2,Wednesday,False
0,2022-07-13 14:00:00,45,35,40,10,5,15,30,15,2,Wednesday,False
0,2022-07-13 14:15:00,45,35,40,15,5,20,15,15,2,Wednesday,False
0,2022-07-13 14:30:00,45,45,40,15,5,20,20,15,2,Wednesday,False
0,2022-07-13 14:45:00,50,40,40,15,15,20,15,15,2,Wednesday,False
0,2022-07-13 15:00:00,45,40,35,20,15,15,35,20,2,Wednesday,False
0,2022-07-13 15:15:00,45,50,35,20,15,5,20,20,2,Wednesday,False
0,2022-07-13 15:30:00,40,50,35,15,5,5,25,20,2,Wednesday,False
0,2022-07-13 15:45:00,35,40,35,10,5,5,15,20,2,Wednesday,False
0,2022-07-13 16:00:00,35,40,30,10,5,5,25,20,2,Wednesday,False
0,2022-07-13 16:15:00,40,30,30,10,5,5,20,15,2,Wednesday,False
0,2022-07-13 16:30:00,40,35,40,15,5,5,25,30,2,Wednesday,False
0,2022-07-13 16:45:00,40,35,30,15,5,5,25,15,2,Wednesday,False
0,2022-07-13 17:00:00,40,35,25,10,5,5,30,15,2,Wednesday,False
0,2022-07-13 17:15:00,50,40,25,10,5,5,15,20,2,Wednesday,False
0,2022-07-13 17:30:00,50,40,25,10,5,5,20,20,2,Wednesday,False
0,2022-07-13 17:45:00,35,40,40,10,5,10,30,20,2,Wednesday,False
0,2022-07-13 18:00:00,35,45,35,10,10,15,15,20,2,Wednesday,False
0,2022-07-13 18:15:00,45,40,30,15,10,20,25,20,2,Wednesday,False
0,2022-07-13 18:30:00,50,30,30,15,10,10,30,20,2,Wednesday,False
0,2022-07-13 18:45:00,45,40,25,15,10,10,20,20,2,Wednesday,False
0,2022-07-13 19:00:00,45,40,30,5,5,10,25,15,2,Wednesday,False
0,2022-07-13 19:15:00,40,35,35,5,5,5,20,15,2,Wednesday,False
0,2022-07-13 19:30:00,40,35,35,10,5,5,15,20,2,Wednesday,False
0,2022-07-13 19:45:00,40,50,40,15,5,5,0,15,2,Wednesday,False
0,2022-07-13 20:00:00,40,40,45,15,5,5,0,15,2,Wednesday,False
0,2022-07-13 20:15:00,45,30,0,15,5,5,0,15,2,Wednesday,False
0,2022-07-13 20:30:00,35,0,0,15,5,5,0,15,2,Wednesday,False
0,2022-07-13 20:45:00,0,0,0,15,5,5,0,0,2,Wednesday,False
0,2022-07-14 09:00:00,70,60,80,25,5,5,0,0,3,Thursday,False
0,2022-07-14 09:15:00,70,70,70,30,5,5,0,0,3,Thursday,False
0,2022-07-14 09:30:00,65,45,40,30,5,5,0,0,3,Thursday,False
0,2022-07-14 09:45:00,60,40,40,30,5,20,0,0,3,Thursday,False
0,2022-07-14 10:00:00,55,45,40,30,20,20,15,5,3,Thursday,False
0,2022-07-14 10:15:00,50,40,50,30,20,15,30,15,3,Thursday,False
0,2022-07-14 10:30:00,40,40,55,25,20,15,30,15,3,Thursday,False
0,2022-07-14 10:45:00,40,40,45,20,10,20,20,15,3,Thursday,False
0,2022-07-14 11:00:00,45,45,45,20,5,20,20,20,3,Thursday,False
0,2022-07-14 11:15:00,45,45,25,20,15,20,15,20,3,Thursday,False
0,2022-07-14 11:30:00,40,30,45,20,15,20,15,20,3,Thursday,False
0,2022-07-14 11:45:00,40,35,45,20,5,10,25,20,3,Thursday,False
0,2022-07-14 12:00:00,45,30,40,20,5,5,30,20,3,Thursday,False
0,2022-07-14 12:15:00,40,30,40,25,5,5,15,20,3,Thursday,False
0,2022-07-14 12:30:00,40,40,40,15,5,5,25,20,3,Thursday,False
0,2022-07-14 12:45:00,35,40,50,15,5,5,30,20,3,Thursday,False
0,2022-07-14 13:00:00,45,50,55,15,5,5,15,20,3,Thursday,False
0,2022-07-14 13:15:00,45,50,40,15,5,5,25,20,3,Thursday,False
0,2022-07-14 13:30:00,50,40,30,15,5,5,15,20,3,Thursday,False
0,2022-07-14 13:45:00,45,35,30,15,5,5,15,15,3,Thursday,False
0,2022-07-14 14:00:00,35,40,35,20,5,10,25,15,3,Thursday,False
0,2022-07-14 14:15:00,35,50,35,15,15,10,35,15,3,Thursday,False
0,2022-07-14 14:30:00,50,45,55,15,15,5,30,30,3,Thursday,False
0,2022-07-14 14:45:00,50,50,45,15,15,5,30,30,3,Thursday,False
0,2022-07-14 15:00:00,40,45,40,15,15,10,30,30,3,Thursday,False
0,2022-07-14 15:15:00,40,40,40,15,5,10,20,20,3,Thursday,False
0,2022-07-14 15:30:00,40,30,40,15,5,5,30,20,3,Thursday,False
0,2022-07-14 15:45:00,40,35,30,0,5,5,20,15,3,Thursday,False
0,2022-07-14 16:00:00,40,45,30,0,5,5,20,15,3,Thursday,False
0,2022-07-14 16:15:00,40,45,45,0,5,5,30,15,3,Thursday,False
0,2022-07-14 16:30:00,40,45,50,0,5,0,30,20,3,Thursday,False
0,2022-07-14 16:45:00,40,40,50,0,5,0,30,15,3,Thursday,False
0,2022-07-14 17:00:00,40,40,50,5,5,0,30,15,3,Thursday,False
0,2022-07-14 17:15:00,40,35,35,5,5,0,15,20,3,Thursday,False
0,2022-07-14 17:30:00,40,35,30,20,5,0,20,20,3,Thursday,False
0,2022-07-14 17:45:00,40,50,45,20,5,0,30,20,3,Thursday,False
0,2022-07-14 18:00:00,30,50,45,25,5,0,15,20,3,Thursday,False
0,2022-07-14 18:15:00,40,45,45,25,5,0,30,20,3,Thursday,False
0,2022-07-14 18:30:00,50,35,40,25,5,0,30,15,3,Thursday,False
0,2022-07-14 18:45:00,45,30,30,35,5,0,20,15,3,Thursday,False
0,2022-07-14 19:00:00,40,30,25,25,5,0,25,20,3,Thursday,False
0,2022-07-14 19:15:00,35,40,30,20,5,0,20,20,3,Thursday,False
0,2022-07-14 19:30:00,50,40,30,10,10,0,15,15,3,Thursday,False
0,2022-07-14 19:45:00,70,40,40,10,5,0,0,15,3,Thursday,False
0,2022-07-14 20:00:00,50,40,40,10,5,5,0,15,3,Thursday,False
0,2022-07-14 20:15:00,50,35,40,10,5,5,0,20,3,Thursday,False
0,2022-07-14 20:30:00,35,30,0,10,5,5,0,15,3,Thursday,False
0,2022-07-14 20:45:00,30,0,0,5,5,5,0,0,3,Thursday,False
0,2022-07-15 09:00:00,100,90,5,35,5,20,0,0,4,Friday,False
0,2022-07-15 09:15:00,100,90,70,40,10,20,0,0,4,Friday,False
0,2022-07-15 09:30:00,100,90,65,40,15,20,0,0,4,Friday,False
0,2022-07-15 09:45:00,110,90,55,40,40,20,0,0,4,Friday,False
0,2022-07-15 10:00:00,110,90,60,45,40,10,5,15,4,Friday,False
0,2022-07-15 10:15:00,100,90,70,45,40,5,20,15,4,Friday,False
0,2022-07-15 10:30:00,90,80,70,45,30,5,30,20,4,Friday,False
0,2022-07-15 10:45:00,90,70,70,50,30,5,25,20,4,Friday,False
0,2022-07-15 11:00:00,90,60,65,50,20,10,30,35,4,Friday,False
0,2022-07-15 11:15:00,150,60,70,50,20,30,30,30,4,Friday,False
0,2022-07-15 11:30:00,100,50,65,40,30,35,15,25,4,Friday,False
0,2022-07-15 11:45:00,70,50,60,40,30,35,25,25,4,Friday,False
0,2022-07-15 12:00:00,70,50,55,35,30,35,15,15,4,Friday,False
0,2022-07-15 12:15:00,80,45,45,35,30,30,25,15,4,Friday,False
0,2022-07-15 12:30:00,80,55,50,45,30,30,25,15,4,Friday,False
0,2022-07-15 12:45:00,80,55,50,40,30,30,25,20,4,Friday,False
0,2022-07-15 13:00:00,70,65,60,40,30,30,20,20,4,Friday,False
